time_minute,machine,area,measurement_count,temp_min,temp_max,temp_mean,temp_std,temp_single_min,temp_single_max,temp_single_mean,temp_single_std,temp_hopper_min,temp_hopper_max,temp_hopper_mean,temp_hopper_std,temp_conv_left_min,temp_conv_left_max,temp_conv_left_mean,temp_conv_left_std,temp_conv_right_min,temp_conv_right_max,temp_conv_right_mean,temp_conv_right_std,temp_auger_left_min,temp_auger_left_max,temp_auger_left_mean,temp_auger_left_std,temp_auger_right_min,temp_auger_right_max,temp_auger_right_mean,temp_auger_right_std,temp_subgrade_min,temp_subgrade_max,temp_subgrade_mean,temp_subgrade_std,speed_min,speed_max,speed_mean,speed_std
2025-10-19 10:26:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,78,57.0,97.0,77.26,8.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.2,5.68,0.6
2025-10-19 10:26:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,47,37.0,55.0,45.32,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,3.7,2.89,0.92
2025-10-19 10:26:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,43,51.0,69.0,56.77,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,2.3,2.18,0.05
2025-10-19 10:27:00+02,F_00034475_68BEA403,A_3087B71D_68F3EA7A,976,15.0,24.0,18.43,1.8,,,,,,,,,,,,,,,,,31.0,36.0,34.23,1.26,,,,,,,,,11.0,26.7,16.69,4.84
2025-10-19 10:27:00+02,F_00034480_68B15CBC,A_3087B71D_68F3EA7A,38,14.0,19.0,16.37,1.15,,,,,,,,,,,,,,,,,64.0,64.0,64.0,0.0,,,,,,,,,5.97,7.94,6.95,1.0
2025-10-19 10:27:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,79,70.0,90.0,78.92,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.1,5.59,0.7
2025-10-19 10:27:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,37,45.0,52.0,48.84,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,1.9,1.77,0.07
2025-10-19 10:27:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,67,63.0,83.0,72.78,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,5.2,3.95,1.36
2025-10-19 10:28:00+02,F_00034475_68BEA403,A_3087B71D_68F3EA7A,323,11.0,26.0,16.27,1.71,,,,,,,,,,,,,,,,,32.0,34.0,33.06,0.64,,,,,,,,,3.62,21.09,14.44,6.12
2025-10-19 10:28:00+02,F_00034480_68B15CBC,A_3087B71D_68F3EA7A,1237,14.0,60.0,17.08,4.15,,,,,,,,,,,,,,,,,63.0,64.0,63.65,0.48,,,,,,,,,5.14,28.81,19.49,6.46
2025-10-19 10:28:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,79,59.0,79.0,68.25,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,6.1,5.55,0.78
2025-10-19 10:28:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,51,47.0,60.0,53.12,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,2.8,2.36,0.46
2025-10-19 10:28:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,75,43.0,69.0,52.69,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,5.2,4.32,1.14
2025-10-19 10:29:00+02,F_00034475_68BEA403,A_3087B71D_68F3EA7A,1140,12.0,82.0,20.67,12.65,,,,,,,,,,,,,,,,,31.0,35.0,32.52,0.94,,,,,,,,,4.21,30.85,18.08,7.57
2025-10-19 10:29:00+02,F_00034480_68B15CBC,A_3087B71D_68F3EA7A,322,16.0,95.0,73.67,18.64,,,,,,,,,,,,,,,,,63.0,75.0,67.46,4.96,,,,,,,,,2.17,26.37,19.08,8.4
2025-10-19 10:29:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,87,67.0,89.0,79.52,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.1,5.94,0.86
2025-10-19 10:29:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,65,44.0,65.0,57.52,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.8,3.49,0.4
2025-10-19 10:29:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,52,52.0,74.0,61.81,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,4.3,3.18,1.23
2025-10-19 10:30:00+02,F_00034475_68BEA403,A_3087B71D_68F3EA7A,361,13.0,82.0,35.04,24.82,,,,,,,,,,,,,,,,,32.0,34.0,33.11,0.64,,,,,,,,,3.62,26.24,21.16,6.98
2025-10-19 10:30:00+02,F_00034480_68B15CBC,A_3087B71D_68F3EA7A,72,19.0,90.0,76.36,12.8,,,,,,,,,,,,,,,,,68.0,79.0,74.0,4.58,,,,,,,,,3.16,3.56,3.32,0.18
2025-10-19 10:30:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,138,34.0,77.0,53.22,10.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.1,7.74,0.82
2025-10-19 10:30:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,74,46.0,65.0,52.04,6.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,4.3,3.84,0.24
2025-10-19 10:30:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,45,67.0,86.0,78.16,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.7,3.1,1.04
2025-10-19 10:31:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,48,12.0,44.0,14.46,6.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.8,4.68,1.62
2025-10-19 10:31:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,65,37.0,52.0,45.45,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,4.9,4.3,0.72
2025-10-19 10:31:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,60,58.0,81.0,68.0,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,5.6,4.74,1.15
2025-10-19 10:32:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,87,46.0,65.0,55.03,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,4.9,4.64,0.7
2025-10-19 10:32:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,57,58.0,77.0,67.3,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,5.1,3.95,1.28
2025-10-19 10:33:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,92,41.0,61.0,52.37,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,4.8,4.64,0.4
2025-10-19 10:33:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,79,56.0,81.0,67.11,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,5.2,4.59,0.76
2025-10-19 10:34:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,77,32.0,49.0,40.51,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,4.9,4.57,0.78
2025-10-19 10:34:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,83,45.0,76.0,62.67,8.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,5.1,4.87,0.42
2025-10-19 10:35:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,64,37.0,49.0,43.2,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,4.8,3.12,0.72
2025-10-19 10:35:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,74,45.0,68.0,56.86,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,5.1,4.0,1.11
2025-10-19 10:36:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,109,13.0,30.0,23.95,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,11.1,9.88,2.61
2025-10-19 10:36:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,60,44.0,59.0,50.45,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.9,2.79,0.04
2025-10-19 10:36:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,9,15.0,61.0,51.89,14.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,2.7,2.11,0.74
2025-10-19 10:37:00+02,F_00034480_68B15CBC,A_3087B71D_68F3EA7A,120,19.0,74.0,62.6,9.74,,,,,,,,,,,,,,,,,135.0,162.0,152.4,10.97,,,,,,,,,0.0,3.29,2.32,1.29
2025-10-19 10:37:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,145,22.0,29.0,23.85,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,11.1,10.7,1.25
2025-10-19 10:37:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,73,45.0,67.0,54.74,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,5.1,4.04,1.03
2025-10-19 10:38:00+02,F_00034480_68B15CBC,A_3087B71D_68F3EA7A,336,20.0,155.0,102.6,28.42,,,,,,,,,,,,,,,,,130.0,161.0,149.5,9.32,,,,,,,,,2.9,3.56,3.34,0.23
2025-10-19 10:38:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,144,15.0,26.0,15.92,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,11.2,10.44,1.73
2025-10-19 10:38:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,89,36.0,50.0,41.88,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.9,4.65,0.48
2025-10-19 10:39:00+02,F_00034480_68B15CBC,A_3087B71D_68F3EA7A,384,41.0,165.0,147.33,18.57,,,,,,,,,,,,,,,,,109.0,152.0,128.0,11.07,,,,,,,,,3.42,4.21,4.02,0.25
2025-10-19 10:39:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,149,15.0,16.0,15.96,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,11.0,10.97,0.05
2025-10-19 10:39:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,100,36.0,53.0,44.52,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,4.9,4.81,0.05
2025-10-19 10:39:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,66,47.0,77.0,56.83,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,5.1,4.51,0.91
2025-10-19 10:40:00+02,F_00034480_68B15CBC,A_3087B71D_68F3EA7A,384,95.0,166.0,154.7,11.42,,,,,,,,,,,,,,,,,104.0,142.0,126.56,11.68,,,,,,,,,3.89,4.27,4.05,0.1
2025-10-19 10:40:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,92,13.0,16.0,15.08,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,11.2,9.56,1.45
2025-10-19 10:40:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,91,38.0,54.0,46.58,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,4.8,4.68,0.39
2025-10-19 10:40:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,88,39.0,131.0,56.44,15.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,5.1,4.81,0.48
2025-10-19 10:41:00+02,F_00034480_68B15CBC,A_3087B71D_68F3EA7A,749,13.0,162.0,113.7,53.19,,,,,,,,,,,,,,,,,92.0,135.0,101.3,15.28,,,,,,,,,1.5,28.87,15.78,9.33
2025-10-19 10:41:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,57,31.0,43.0,39.23,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,4.8,3.54,1.47
2025-10-19 10:41:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,67,40.0,139.0,55.33,24.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,5.1,4.45,1.1
2025-10-19 10:42:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,16,14.0,17.0,14.88,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,4.5,4.46,0.1
2025-10-19 10:42:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,37,33.0,42.0,38.11,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,1.8,1.72,0.04
2025-10-19 10:42:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,42,42.0,57.0,48.07,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,2.0,1.94,0.15
2025-10-19 10:43:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,35,15.0,17.0,16.29,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,6.7,6.14,0.81
2025-10-19 10:43:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,58,35.0,44.0,40.16,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,4.4,3.43,1.2
2025-10-19 10:43:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,33,43.0,64.0,55.7,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,4.7,2.27,1.2
2025-10-19 10:44:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,69,34.0,51.0,44.97,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,4.4,4.18,0.56
2025-10-19 10:44:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,67,34.0,62.0,46.48,7.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,5.0,3.74,1.07
2025-10-19 10:45:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,9,15.0,16.0,15.56,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,6.5,5.43,1.37
2025-10-19 10:45:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,76,33.0,50.0,39.83,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,5.4,4.81,1.06
2025-10-19 10:45:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,74,38.0,125.0,60.18,27.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,5.2,4.36,0.9
2025-10-19 10:46:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,50,33.0,43.0,38.72,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,2.9,2.39,0.48
2025-10-19 10:46:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,67,31.0,125.0,63.18,27.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,5.1,4.34,1.1
2025-10-19 10:47:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,63,36.0,53.0,45.78,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,5.3,3.66,0.91
2025-10-19 10:47:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,48,38.0,125.0,83.02,31.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,5.1,3.94,1.28
2025-10-19 10:48:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,90,32.0,47.0,40.66,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,4.9,4.68,0.52
2025-10-19 10:48:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,65,42.0,116.0,75.0,31.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,5.1,4.63,0.58
2025-10-19 10:49:00+02,F_00034475_68BEA403,A_3087B71D_68F3EA7A,152,12.0,20.0,16.58,1.78,,,,,,,,,,,,,,,,,31.0,42.0,33.38,3.4,,,,,,,,,4.48,17.73,11.21,4.61
2025-10-19 10:49:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,85,33.0,56.0,46.88,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,4.9,4.56,0.68
2025-10-19 10:49:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,85,39.0,116.0,57.67,24.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,5.1,4.78,0.4
2025-10-19 10:50:00+02,F_00034475_68BEA403,A_3087B71D_68F3EA7A,2850,12.0,54.0,42.14,7.99,,,,,,,,,,,,,,,,,29.0,60.0,50.02,6.94,,,,,,,,,16.87,76.72,54.35,24.24
2025-10-19 10:50:00+02,F_00034480_68B15CBC,A_3087B71D_68F3EA7A,1512,13.0,53.0,29.88,14.57,,,,,,,,,,,,,,,,,74.0,78.0,75.96,0.98,,,,,,,,,3.95,43.64,22.34,7.92
2025-10-19 10:50:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,52,33.0,46.0,41.35,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,4.8,2.72,0.36
2025-10-19 10:50:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,66,41.0,118.0,80.68,31.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,5.8,4.66,0.71
2025-10-19 10:51:00+02,F_00034475_68BEA403,A_3087B71D_68F3EA7A,4180,31.0,46.0,39.66,2.8,,,,,,,,,,,,,,,,,43.0,52.0,47.94,2.22,,,,,,,,,67.05,76.32,73.28,2.84
2025-10-19 10:51:00+02,F_00034480_68B15CBC,A_3087B71D_68F3EA7A,828,42.0,52.0,45.57,2.26,,,,,,,,,,,,,,,,,76.0,77.0,76.28,0.45,,,,,,,,,46.02,74.7,67.18,8.72
2025-10-19 10:51:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,63,32.0,46.0,37.37,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,4.9,3.86,1.1
2025-10-19 10:51:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,133,29.0,44.0,35.82,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,9.9,8.11,1.47
2025-10-19 10:52:00+02,F_00034475_68BEA403,A_3087B71D_68F3EA7A,3306,12.0,42.0,33.4,7.38,,,,,,,,,,,,,,,,,31.0,50.0,43.16,5.25,,,,,,,,,14.04,76.62,67.47,18.88
2025-10-19 10:52:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,51,15.0,16.0,15.49,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,11.0,7.98,3.11
2025-10-19 10:52:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,69,38.0,115.0,72.83,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,4.8,4.11,0.77
2025-10-19 10:52:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,57,13.0,37.0,14.72,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,4.1,3.21,1.02
2025-10-19 10:53:00+02,F_00034475_68BEA403,A_3087B71D_68F3EA7A,3192,11.0,28.0,18.95,4.47,,,,,,,,,,,,,,,,,31.0,39.0,33.4,2.5,,,,,,,,,17.27,76.32,55.9,19.64
2025-10-19 10:53:00+02,F_00034476_68C29A0E,A_3087B71D_68F3EA7A,208,13.0,39.0,20.39,4.65,,,,,,,,,,,,,,,,,63.0,69.0,65.77,1.63,,,,,,,,,0.0,6.92,4.33,2.51
2025-10-19 10:53:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,137,15.0,16.0,15.91,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,11.1,10.86,0.6
2025-10-19 10:53:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,81,31.0,116.0,61.4,30.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,5.0,4.55,0.58
2025-10-19 10:53:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,142,19.0,27.0,22.72,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.6,9.04,1.55
2025-10-19 10:54:00+02,F_00034475_68BEA403,A_3087B71D_68F3EA7A,4883,20.0,28.0,25.4,1.73,,,,,,,,,,,,,,,,,34.0,39.0,37.01,0.98,,,,,,,,,66.31,76.85,73.38,2.6
2025-10-19 10:54:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,97,15.0,16.0,15.74,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.0,10.49,1.77
2025-10-19 10:54:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,95,33.0,57.0,39.09,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,4.9,4.7,0.41
2025-10-19 10:54:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,143,21.0,28.0,23.09,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,9.6,9.28,0.86
2025-10-19 10:55:00+02,F_00034475_68BEA403,A_3087B71D_68F3EA7A,4731,18.0,28.0,25.01,1.74,,,,,,,,,,,,,,,,,36.0,38.0,36.79,0.64,,,,,,,,,69.82,76.92,74.6,1.52
2025-10-19 10:55:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,69,15.0,16.0,15.84,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,11.0,10.63,1.04
2025-10-19 10:55:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,94,30.0,45.0,37.76,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,4.9,4.82,0.06
2025-10-19 10:55:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,142,15.0,21.0,16.14,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,9.6,9.04,1.54
2025-10-19 10:56:00+02,F_00034475_68BEA403,A_3087B71D_68F3EA7A,4598,19.0,28.0,24.87,1.59,,,,,,,,,,,,,,,,,35.0,38.0,36.33,0.63,,,,,,,,,67.23,76.85,73.82,2.57
2025-10-19 10:56:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,125,28.0,46.0,37.01,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,8.5,7.27,1.58
2025-10-19 10:56:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,149,16.0,17.0,16.17,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,9.5,9.48,0.04
2025-10-19 10:57:00+02,F_00034475_68BEA403,A_3087B71D_68F3EA7A,3306,20.0,28.0,24.63,1.5,,,,,,,,,,,,,,,,,34.0,38.0,36.06,0.67,,,,,,,,,38.17,75.15,63.23,11.67
2025-10-19 10:57:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,53,11.0,36.0,28.85,6.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.8,2.95,1.11
2025-10-19 10:57:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,127,16.0,17.0,16.03,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,9.6,9.32,0.76
2025-10-19 10:58:00+02,F_00034475_68BEA403,A_3087B71D_68F3EA7A,494,14.0,28.0,20.5,3.38,,,,,,,,,,,,,,,,,30.0,38.0,36.42,1.82,,,,,,,,,2.04,38.17,15.71,12.67
2025-10-19 10:58:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,50,11.0,14.0,11.34,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,4.8,3.1,1.53
2025-10-19 10:58:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,74,15.0,16.0,15.62,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,9.1,5.57,2.23
2025-10-19 10:58:00+02,M_000361F7_68820A45,A_3087B71D_68F3EA7A,2,13.0,14.0,13.5,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,11.0,0.0
2025-10-19 10:59:00+02,F_00034475_68BEA403,A_3087B71D_68F3EA7A,247,15.0,29.0,22.55,3.59,,,,,,,,,,,,,,,,,32.0,39.0,36.46,2.07,,,,,,,,,1.64,19.78,13.76,5.82
2025-10-19 10:59:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,139,16.0,24.0,21.88,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,10.3,9.74,1.68
2025-10-19 10:59:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,38,13.0,16.0,13.79,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,8.6,7.99,1.28
2025-10-19 11:00:00+02,F_00034475_68BEA403,A_3087B71D_68F3EA7A,160,15.0,24.0,19.44,1.83,,,,,,,,,,,,,,,,,36.0,38.0,37.63,0.7,,,,,,,,,4.94,12.65,7.87,2.57
2025-10-19 11:00:00+02,F_00034476_68C29A0E,A_3087B71D_68F3EA7A,912,13.0,24.0,18.05,2.69,,,,,,,,,,,,,,,,,58.0,69.0,64.54,2.31,,,,,,,,,4.74,50.63,37.15,12.6
2025-10-19 11:00:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,111,19.0,24.0,21.51,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,10.4,7.79,2.36
2025-10-19 11:01:00+02,F_00034475_68BEA403,A_3087B71D_68F3EA7A,60,15.0,20.0,18.3,1.46,,,,,,,,,,,,,,,,,31.0,34.0,32.67,1.26,,,,,,,,,7.51,8.17,7.75,0.3
2025-10-19 11:01:00+02,F_00034476_68C29A0E,A_3087B71D_68F3EA7A,3488,31.0,46.0,39.59,2.36,,,,,,,,,,,,,,,,,59.0,69.0,66.04,1.98,,,,,,,,,22.28,76.65,67.46,15.66
2025-10-19 11:01:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,32,20.0,27.0,22.25,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,4.1,1.96,1.16
2025-10-19 11:02:00+02,F_00034476_68C29A0E,A_3087B71D_68F3EA7A,3376,31.0,42.0,37.27,2.32,,,,,,,,,,,,,,,,,61.0,69.0,65.37,2.04,,,,,,,,,67.78,76.65,73.64,2.49
2025-10-19 11:02:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,29,14.0,23.0,14.41,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,1.9,1.41,0.3
2025-10-19 11:02:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,44,13.0,16.0,14.18,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.9,6.81,1.81
2025-10-19 11:03:00+02,F_00034476_68C29A0E,A_3087B71D_68F3EA7A,2768,13.0,37.0,21.92,7.97,,,,,,,,,,,,,,,,,56.0,68.0,63.58,2.18,,,,,,,,,17.2,76.61,64.13,17.62
2025-10-19 11:03:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,115,15.0,16.0,15.25,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,9.0,8.36,0.84
2025-10-19 11:04:00+02,F_00034476_68C29A0E,A_3087B71D_68F3EA7A,3312,13.0,27.0,24.34,3.12,,,,,,,,,,,,,,,,,57.0,67.0,63.16,2.3,,,,,,,,,26.43,76.85,67.99,14.17
2025-10-19 11:04:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,149,15.0,16.0,15.81,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,8.6,8.48,0.04
2025-10-19 11:05:00+02,F_00034476_68C29A0E,A_3087B71D_68F3EA7A,3760,22.0,27.0,24.97,1.06,,,,,,,,,,,,,,,,,59.0,67.0,62.34,2.13,,,,,,,,,67.78,76.78,73.62,2.55
2025-10-19 11:05:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,151,15.0,16.0,15.75,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,8.5,8.33,0.42
